,gene_ID,gene_name
760,ENSG00000196182,STK40
761,ENSG00000181817,LSM10
762,ENSG00000116885,OSCP1
763,ENSG00000116898,MRPS15
764,ENSG00000119535,CSF3R
765,ENSG00000234481,RP4-614N24.1
766,ENSG00000163873,GRIK3
767,ENSG00000223944,RP5-1180C18.1
768,ENSG00000233621,LINC01137
769,ENSG00000163874,ZC3H12A
770,ENSG00000163875,MEAF6
771,ENSG00000163877,SNIP1
772,ENSG00000163879,DNALI1
773,ENSG00000134697,GNL2
774,ENSG00000169218,RSPO1
775,ENSG00000116922,C1orf109
776,ENSG00000134690,CDCA8
777,ENSG00000183317,EPHA10
778,ENSG00000185090,MANEAL
779,ENSG00000233728,RP11-109P14.9
780,ENSG00000196449,YRDC
781,ENSG00000197982,C1orf122
782,ENSG00000188786,MTF1
783,ENSG00000230610,AL929472.1
784,ENSG00000230955,RP11-109P14.10
785,ENSG00000204084,INPP5B
786,ENSG00000183431,SF3A3
787,ENSG00000183386,FHL3
788,ENSG00000183520,UTP11L
789,ENSG00000185668,POU3F1
790,ENSG00000224592,RP5-884C9.2
791,ENSG00000237290,RP11-214L19.1
792,ENSG00000238063,RP11-329N22.1
793,ENSG00000116954,RRAGC
794,ENSG00000228436,RP5-864K19.4
795,ENSG00000214114,MYCBP
796,ENSG00000131233,GJA9
797,ENSG00000158315,RHBDL2
798,ENSG00000174574,AKIRIN1
799,ENSG00000168653,NDUFS5
800,ENSG00000127603,MACF1
801,ENSG00000226438,RP11-420K8.1
802,ENSG00000255103,KIAA0754
803,ENSG00000183682,BMP8A
804,ENSG00000182109,RP11-69E11.4
805,ENSG00000090621,PABPC4
806,ENSG00000228060,RP11-69E11.8
807,ENSG00000163909,HEYL
808,ENSG00000225903,RP1-144F13.3
809,ENSG00000116981,NT5C1A
810,ENSG00000116983,HPCAL4
811,ENSG00000084072,PPIE
812,ENSG00000116985,BMP8B
813,ENSG00000198754,OXCT2
814,ENSG00000261798,RP1-118J21.25
815,ENSG00000043514,TRIT1
816,ENSG00000116990,MYCL
817,ENSG00000236546,RP1-118J21.5
818,ENSG00000168389,MFSD2A
819,ENSG00000131236,CAP1
820,ENSG00000131238,PPT1
821,ENSG00000117000,RLF
822,ENSG00000188800,TMCO2
823,ENSG00000259943,RP1-39G22.7
824,ENSG00000084073,ZMPSTE24
825,ENSG00000049089,COL9A2
826,ENSG00000084070,SMAP2
827,ENSG00000187801,ZFP69B
828,ENSG00000187815,ZFP69
829,ENSG00000238287,RP11-656D10.3
830,ENSG00000164002,EXO5
831,ENSG00000227278,RP11-656D10.5
832,ENSG00000238186,RP11-656D10.6
833,ENSG00000117010,ZNF684
834,ENSG00000117016,RIMS3
835,ENSG00000237899,RP4-739H11.3
836,ENSG00000272145,NFYC-AS1
837,ENSG00000066136,NFYC
838,ENSG00000117013,KCNQ4
839,ENSG00000179862,CITED4
840,ENSG00000229528,RP5-1066H13.4
841,ENSG00000171793,CTPS1
842,ENSG00000171790,SLFNL1
843,ENSG00000010803,SCMH1
844,ENSG00000235358,RP11-399E6.1
845,ENSG00000204060,FOXO6
846,ENSG00000229901,RP11-399E6.4
847,ENSG00000127129,EDN2
848,ENSG00000127124,HIVEP3
849,ENSG00000230881,RP11-486B10.3
850,ENSG00000044012,GUCA2B
851,ENSG00000197273,GUCA2A
852,ENSG00000198815,FOXJ3
853,ENSG00000177181,RIMKLA
854,ENSG00000066185,ZMYND12
855,ENSG00000127125,PPCS
856,ENSG00000186409,CCDC30
857,ENSG00000171960,PPIH
858,ENSG00000234917,RP5-994D16.3
859,ENSG00000065978,YBX1
860,ENSG00000164007,CLDN19
861,ENSG00000117385,LEPRE1
862,ENSG00000164008,C1orf50
863,ENSG00000228452,RP5-994D16.9
864,ENSG00000177868,CCDC23
865,ENSG00000164010,ERMAP
866,ENSG00000228192,RP11-342M1.3
867,ENSG00000164011,ZNF691
868,ENSG00000117394,SLC2A1
869,ENSG00000227533,SLC2A1-AS1
870,ENSG00000186973,FAM183A
871,ENSG00000117395,EBNA1BP2
872,ENSG00000243710,WDR65
873,ENSG00000179178,TMEM125
874,ENSG00000253313,C1orf210
875,ENSG00000066056,TIE1
876,ENSG00000117400,MPL
877,ENSG00000234694,RP1-92O14.3
878,ENSG00000117399,CDC20
879,ENSG00000066322,ELOVL1
880,ENSG00000159479,MED8
881,ENSG00000229431,RP1-92O14.6
882,ENSG00000198198,SZT2
883,ENSG00000229372,SZT2-AS1
884,ENSG00000178922,HYI
885,ENSG00000229348,HYI-AS1
886,ENSG00000142949,PTPRF
887,ENSG00000066135,KDM4A
888,ENSG00000236200,KDM4A-AS1
889,ENSG00000126091,ST3GAL3
890,ENSG00000229444,RP11-184I16.4
891,ENSG00000117407,ARTN
892,ENSG00000237950,RP11-7O11.3
893,ENSG00000117408,IPO13
894,ENSG00000132768,DPH2
895,ENSG00000117410,ATP6V0B
896,ENSG00000117411,B4GALT2
897,ENSG00000159214,CCDC24
898,ENSG00000196517,SLC6A9
899,ENSG00000230615,RP5-1198O20.4
900,ENSG00000171872,KLF17
901,ENSG00000178028,DMAP1
902,ENSG00000117419,ERI3
903,ENSG00000187147,RNF220
904,ENSG00000126106,TMEM53
905,ENSG00000198520,C1orf228
906,ENSG00000142945,KIF2C
907,ENSG00000225721,RP11-269F19.2
908,ENSG00000142937,RPS8
909,ENSG00000142959,BEST4
910,ENSG00000173846,PLK3
911,ENSG00000188396,TCTEX1D4
912,ENSG00000222009,BTBD19
913,ENSG00000117425,PTCH2
914,ENSG00000070785,EIF2B3
915,ENSG00000126107,HECTD3
916,ENSG00000126088,UROD
917,ENSG00000162415,ZSWIM5
918,ENSG00000186603,HPDL
919,ENSG00000132781,MUTYH
920,ENSG00000132773,TOE1
921,ENSG00000070759,TESK2
922,ENSG00000236624,CCDC163P
923,ENSG00000132763,MMACHC
924,ENSG00000117450,PRDX1
925,ENSG00000117448,AKR1A1
926,ENSG00000132780,NASP
927,ENSG00000159588,CCDC17
928,ENSG00000159592,GPBP1L1
929,ENSG00000159596,TMEM69
930,ENSG00000197429,IPP
931,ENSG00000086015,MAST2
932,ENSG00000117461,PIK3R3
933,ENSG00000226957,RP4-533D7.4
934,ENSG00000227857,RP4-533D7.5
935,ENSG00000117472,TSPAN1
936,ENSG00000250719,RP11-322N21.2
937,ENSG00000085998,POMGNT1
938,ENSG00000171357,LURAP1
939,ENSG00000085999,RAD54L
940,ENSG00000132128,LRRC41
941,ENSG00000173660,UQCRH
942,ENSG00000117481,NSUN4
943,ENSG00000117480,FAAH
944,ENSG00000224863,RP5-1109J22.2
945,ENSG00000225667,LINC00505
946,ENSG00000197587,DMBX1
947,ENSG00000269956,MKNK1-AS1
948,ENSG00000162456,KNCN
949,ENSG00000079277,MKNK1
950,ENSG00000142961,MOB3C
951,ENSG00000123472,ATPAF1
952,ENSG00000159658,EFCAB14
953,ENSG00000186118,TEX38
954,ENSG00000228237,EFCAB14-AS1
955,ENSG00000142973,CYP4B1
956,ENSG00000187048,CYP4A11
957,ENSG00000186377,CYP4X1
958,ENSG00000186160,CYP4Z1
959,ENSG00000225506,CYP4A22-AS1
960,ENSG00000162365,CYP4A22
961,ENSG00000224805,LINC00853
962,ENSG00000162366,PDZK1IP1
963,ENSG00000162367,TAL1
964,ENSG00000226252,RP1-18D14.7
965,ENSG00000123473,STIL
966,ENSG00000162368,CMPK1
967,ENSG00000225762,RP11-511I2.2
968,ENSG00000186790,FOXE3
969,ENSG00000237424,FOXD2-AS1
970,ENSG00000186564,FOXD2
971,ENSG00000227947,RP11-543D5.1
972,ENSG00000269113,TRABD2B
973,ENSG00000223814,RP11-543D5.2
974,ENSG00000273395,FLJ00388
975,ENSG00000225028,RP11-330M19.1
976,ENSG00000226133,RP4-683M8.2
977,ENSG00000231413,RP11-193P11.3
978,ENSG00000269709,AL109659.1
979,ENSG00000223720,RP5-1024N4.2
980,ENSG00000117834,SLC5A9
981,ENSG00000272491,RP5-1024N4.4
982,ENSG00000132122,SPATA6
983,ENSG00000186094,AGBL4
984,ENSG00000162373,BEND5
985,ENSG00000229846,RP11-141A19.1
986,ENSG00000230114,RP11-141A19.2
987,ENSG00000227839,AL645730.2
988,ENSG00000162374,ELAVL4
989,ENSG00000237337,RP11-567C20.2
990,ENSG00000233407,RP11-567C20.3
991,ENSG00000142700,DMRTA2
992,ENSG00000271782,RP5-850O15.4
993,ENSG00000185104,FAF1
994,ENSG00000225767,RP5-850O15.3
995,ENSG00000123080,CDKN2C
996,ENSG00000204006,C1orf185
997,ENSG00000203356,RP11-296A18.3
998,ENSG00000123091,RNF11
999,ENSG00000236434,RP11-296A18.6
1000,ENSG00000085831,TTC39A
1001,ENSG00000261664,RP11-275F13.1
1002,ENSG00000085832,EPS15
1003,ENSG00000238140,RP11-253A20.1
1004,ENSG00000227070,RP11-191G24.1
1005,ENSG00000117859,OSBPL9
1006,ENSG00000078618,NRD1
1007,ENSG00000266993,RP4-657D16.3
1008,ENSG00000272175,RP4-657D16.6
1009,ENSG00000169213,RAB3B
1010,ENSG00000117862,TXNDC12
1011,ENSG00000198841,KTI12
1012,ENSG00000223390,RP11-91A18.4
1013,ENSG00000228369,TXNDC12-AS1
1014,ENSG00000134717,BTF3L4
1015,ENSG00000157077,ZFYVE9
1016,ENSG00000154222,CC2D1B
1017,ENSG00000272100,RP11-155O18.6
1018,ENSG00000085840,ORC1
1019,ENSG00000134748,PRPF38A
1020,ENSG00000134744,ZCCHC11
1021,ENSG00000272371,RP11-25O10.2
1022,ENSG00000116157,GPX7
1023,ENSG00000182183,FAM159A
1024,ENSG00000162377,COA7
1025,ENSG00000162378,ZYG11B
1026,ENSG00000203995,ZYG11A
1027,ENSG00000242391,RP4-631H13.2
1028,ENSG00000121310,ECHDC2
1029,ENSG00000116171,SCP2
1030,ENSG00000174348,PODN
1031,ENSG00000232993,RP11-334A14.5
1032,ENSG00000162383,SLC1A7
1033,ENSG00000235563,RP11-334A14.8
1034,ENSG00000157184,CPT2
1035,ENSG00000236723,RP5-1024G6.2
1036,ENSG00000162384,C1orf123
1037,ENSG00000259818,RP5-1024G6.7
1038,ENSG00000162385,MAGOH
1039,ENSG00000226754,RP5-1024G6.5
1040,ENSG00000270172,RP5-1024G6.8
1041,ENSG00000157193,LRP8
1042,ENSG00000234578,RP4-784A16.1
1043,ENSG00000228838,RP4-784A16.2
1044,ENSG00000232762,RP4-784A16.4
1045,ENSG00000225675,RP4-784A16.5
1046,ENSG00000226938,RP11-117D22.1
1047,ENSG00000230138,RP11-117D22.2
1048,ENSG00000143006,DMRTB1
1049,ENSG00000174332,GLIS1
1050,ENSG00000058804,NDC1
1051,ENSG00000058799,YIPF1
1052,ENSG00000211452,DIO1
1053,ENSG00000081870,HSPB11
1054,ENSG00000116212,LRRC42
1055,ENSG00000203985,LDLRAD1
1056,ENSG00000272091,RP4-758J24.5
1057,ENSG00000116209,TMEM59
1058,ENSG00000116205,TCEANC2
1059,ENSG00000212670,AL161915.1
1060,ENSG00000157211,CDCP2
1061,ENSG00000256407,RP11-446E24.4
1062,ENSG00000248835,AL357673.1
1063,ENSG00000215883,CYB5RL
1064,ENSG00000116221,MRPL37
1065,ENSG00000157216,SSBP3
1066,ENSG00000198711,SSBP3-AS1
1067,ENSG00000225632,RP5-997D24.3
1068,ENSG00000232245,RP4-705F19.1
1069,ENSG00000235741,RP5-866L20.1
1070,ENSG00000162390,ACOT11
1071,ENSG00000162391,FAM151A
1072,ENSG00000271723,MROH7-TTC4
1073,ENSG00000184313,MROH7
1074,ENSG00000243725,TTC4
1075,ENSG00000162396,PARS2
1076,ENSG00000006555,TTC22
1077,ENSG00000237453,RP11-67L3.2
1078,ENSG00000162398,C1orf177
1079,ENSG00000116133,DHCR24
1080,ENSG00000242396,RP11-67L3.5
1081,ENSG00000233203,RP11-67L3.4
1082,ENSG00000143001,TMEM61
1083,ENSG00000233271,RP11-12C17.2
1084,ENSG00000162399,BSND
1085,ENSG00000169174,PCSK9
1086,ENSG00000162402,USP24
1087,ENSG00000231090,RP11-101C11.1
1088,ENSG00000234810,RP11-466L17.1
1089,ENSG00000233147,RP11-90C4.1
1090,ENSG00000230250,RP11-90C4.2
1091,ENSG00000233079,RP11-90C4.3
1092,ENSG00000235612,RP1-158P9.1
1093,ENSG00000260971,RP11-504A18.1
1094,ENSG00000223956,RP4-710M16.2
1095,ENSG00000162407,PPAP2B
1096,ENSG00000162409,PRKAA2
1097,ENSG00000187889,C1orf168
1098,ENSG00000229913,RP11-378I13.1
1099,ENSG00000157131,C8A
1100,ENSG00000021852,C8B
1101,ENSG00000236341,RP5-1103B4.3
1102,ENSG00000173406,DAB1
1103,ENSG00000227935,RP6-102O10.1
1104,ENSG00000226759,DAB1-AS1
1105,ENSG00000235038,RP11-393I23.4
1106,ENSG00000162600,OMA1
1107,ENSG00000184292,TACSTD2
1108,ENSG00000162601,MYSM1
1109,ENSG00000177606,JUN
1110,ENSG00000234807,LINC01135
1111,ENSG00000272226,RP11-63G10.3
1112,ENSG00000231740,RP11-63G10.2
1113,ENSG00000232453,RP4-794H19.1
1114,ENSG00000230812,RP4-794H19.4
1115,ENSG00000241042,RP11-145M4.1
1116,ENSG00000235215,RP11-145M4.2
1117,ENSG00000237352,RP11-145M4.3
1118,ENSG00000270457,RP11-467C18.1
1119,ENSG00000172456,FGGY
1120,ENSG00000226883,RP4-782L23.2
1121,ENSG00000231816,RP4-782L23.1
1122,ENSG00000134709,HOOK1
1123,ENSG00000134716,CYP2J2
1124,ENSG00000162598,C1orf87
1125,ENSG00000238242,RP11-575B7.3
1126,ENSG00000226476,RP11-776H12.1
1127,ENSG00000231252,RP11-436K8.1
1128,ENSG00000162599,NFIA
1129,ENSG00000237928,RP4-668G5.1
1130,ENSG00000237853,RP5-833A20.1
1131,ENSG00000162604,TM2D1
1132,ENSG00000271200,RP11-430G17.3
1133,ENSG00000132849,INADL
1134,ENSG00000240563,L1TD1
1135,ENSG00000132854,KANK4
1136,ENSG00000162607,USP1
1137,ENSG00000116641,DOCK7
1138,ENSG00000132855,ANGPTL3
1139,ENSG00000269624,AL138847.1
1140,ENSG00000235545,RP11-230B22.1
1141,ENSG00000125703,ATG4C
1142,ENSG00000234318,RP4-771M4.3
1143,ENSG00000229537,RP11-5P4.1
1144,ENSG00000227485,RP11-5P4.2
1145,ENSG00000229225,RP11-5P4.3
1146,ENSG00000203605,RP11-335E6.2
1147,ENSG00000271593,RP11-335E6.4
1148,ENSG00000224209,LINC00466
1149,ENSG00000228734,RP11-335E6.3
1150,ENSG00000230798,RP4-792G4.2
1151,ENSG00000187140,FOXD3
1152,ENSG00000088035,ALG6
1153,ENSG00000142856,ITGB3BP
1154,ENSG00000203965,EFCAB7
1155,ENSG00000116652,DLEU2L
1156,ENSG00000079739,PGM1
1157,ENSG00000185483,ROR1
1158,ENSG00000223949,RP11-24J23.2
1159,ENSG00000177414,UBE2U
1160,ENSG00000158966,CACHD1
1161,ENSG00000162437,RAVER2
1162,ENSG00000162434,JAK1
1163,ENSG00000226891,RP11-182I10.3
1164,ENSG00000272506,RP4-535B20.4
1165,ENSG00000231485,RP4-535B20.1
1166,ENSG00000162433,AK4
1167,ENSG00000116675,DNAJC6
1168,ENSG00000229294,RP5-1044H5.1
1169,ENSG00000116678,LEPR
1170,ENSG00000213625,LEPROT
1171,ENSG00000184588,PDE4B
1172,ENSG00000227466,RP11-397C12.1
1173,ENSG00000118473,SGIP1
1174,ENSG00000248458,AL139147.1
1175,ENSG00000152760,TCTEX1D1
1176,ENSG00000172410,INSL5
1177,ENSG00000152763,WDR78
1178,ENSG00000231080,RP11-342H21.2
1179,ENSG00000198160,MIER1
1180,ENSG00000116704,SLC35D1
1181,ENSG00000203963,C1orf141
1182,ENSG00000162594,IL23R
1183,ENSG00000081985,IL12RB2
1184,ENSG00000142864,SERBP1
1185,ENSG00000235200,RP4-763G1.2
1186,ENSG00000116717,GADD45A
1187,ENSG00000172380,GNG12
1188,ENSG00000232284,GNG12-AS1
1189,ENSG00000162595,DIRAS3
1190,ENSG00000116729,WLS
1191,ENSG00000116745,RPE65
1192,ENSG00000024526,DEPDC1
1193,ENSG00000233589,RP4-694A7.2
1194,ENSG00000234264,RP4-694A7.4
1195,ENSG00000223883,RP11-424D14.1
1196,ENSG00000235446,RP11-74K19.1
1197,ENSG00000229639,RP3-380B4.1
1198,ENSG00000033122,LRRC7
1199,ENSG00000237919,RP11-181B18.1
1200,ENSG00000066557,LRRC40
1201,ENSG00000116754,SRSF11
1202,ENSG00000228988,RP4-677H15.4
1203,ENSG00000118454,ANKRD13C
1204,ENSG00000197568,HHLA3
1205,ENSG00000226088,RP11-180O5.2
1206,ENSG00000116761,CTH
1207,ENSG00000271992,RP11-42O15.3
1208,ENSG00000229051,RP5-952N6.1
1209,ENSG00000226208,RP11-99H8.1
1210,ENSG00000050628,PTGER3
1211,ENSG00000235782,RP3-333A15.1
1212,ENSG00000235079,ZRANB2-AS1
1213,ENSG00000132485,ZRANB2
1214,ENSG00000237726,RP11-386O9.2
1215,ENSG00000172260,NEGR1
1216,ENSG00000231985,RP11-82L20.1
1217,ENSG00000225087,RP4-660H19.1
1218,ENSG00000227016,RP11-262K1.1
1219,ENSG00000233973,RP4-598G3.1
1220,ENSG00000223479,RP4-788P17.1
1221,ENSG00000162620,LRRIQ3
1222,ENSG00000254685,FPGT
1223,ENSG00000259030,FPGT-TNNI3K
1224,ENSG00000116783,TNNI3K
1225,ENSG00000237324,RP11-439H8.4
1226,ENSG00000233894,RP4-650F12.2
1227,ENSG00000162621,LRRC53
1228,ENSG00000178965,C1orf173
1229,ENSG00000234497,RP4-612J11.1
1230,ENSG00000272864,RP11-17E13.2
1231,ENSG00000116791,CRYZ
1232,ENSG00000162623,TYW3
1233,ENSG00000229943,RP11-93N20.1
1234,ENSG00000261213,RP11-510C10.4
1235,ENSG00000224127,RP11-510C10.2
1236,ENSG00000162624,LHX8
1237,ENSG00000224149,RP11-510C10.3
1238,ENSG00000137968,SLC44A5
1239,ENSG00000178193,RP4-682C21.5
1240,ENSG00000117054,ACADM
1241,ENSG00000137955,RABGGTB
1242,ENSG00000057468,MSH4
1243,ENSG00000154007,ASB17
1244,ENSG00000225605,RP11-550H2.1
1245,ENSG00000230027,RP11-550H2.2
1246,ENSG00000184005,ST6GALNAC3
1247,ENSG00000272855,RP5-1102E8.3
1248,ENSG00000237552,RP11-415A20.1
1249,ENSG00000117069,ST6GALNAC5
1250,ENSG00000230498,RP4-564M11.2
1251,ENSG00000142892,PIGK
1252,ENSG00000154027,AK5
1253,ENSG00000233099,RP11-375A5.1
1254,ENSG00000036549,ZZZ3
1255,ENSG00000077254,USP33
1256,ENSG00000180488,FAM73A
1257,ENSG00000235927,NEXN-AS1
1258,ENSG00000162614,NEXN
1259,ENSG00000162613,FUBP1
1260,ENSG00000162616,DNAJB4
1261,ENSG00000137960,GIPC2
1262,ENSG00000273338,RP11-386I14.4
1263,ENSG00000122420,PTGFR
1264,ENSG00000137959,IFI44L
1265,ENSG00000137965,IFI44
1266,ENSG00000162618,ELTD1
1267,ENSG00000235011,RP4-726F1.1
1268,ENSG00000260322,RP11-339A11.2
1269,ENSG00000225598,RP11-339D23.1
1270,ENSG00000224326,RP11-115A15.1
1271,ENSG00000234184,RP5-887A10.1
1272,ENSG00000117114,LPHN2
1273,ENSG00000234953,RP5-837I24.2
1274,ENSG00000236676,RP5-837I24.4
1275,ENSG00000233290,RP11-147G16.1
1276,ENSG00000230817,RP4-601K24.1
1277,ENSG00000236268,RP11-170N11.1
1278,ENSG00000231364,RP11-413G15.1
1279,ENSG00000233008,RP11-475O6.1
1280,ENSG00000237076,RP5-836J3.1
1281,ENSG00000137941,TTLL7
1282,ENSG00000271576,RP11-486G15.2
1283,ENSG00000142875,PRKACB
1284,ENSG00000203943,SAMD13
1285,ENSG00000137976,DNASE2B
1286,ENSG00000117133,RPF1
1287,ENSG00000174021,GNG5
1288,ENSG00000117151,CTBS
1289,ENSG00000180869,C1orf180
1290,ENSG00000117155,SSX2IP
1291,ENSG00000171517,LPAR3
1292,ENSG00000153898,MCOLN2
1293,ENSG00000162643,WDR63
1294,ENSG00000055732,MCOLN3
1295,ENSG00000097096,SYDE2
1296,ENSG00000162642,C1orf52
1297,ENSG00000142867,BCL10
1298,ENSG00000223653,RP11-131L23.1
1299,ENSG00000153904,DDAH1
1300,ENSG00000273264,RP11-131L23.2
1301,ENSG00000272691,RP11-290M5.4
1302,ENSG00000142871,CYR61
1303,ENSG00000230285,RP11-290M5.2
1304,ENSG00000117174,ZNHIT6
1305,ENSG00000171502,COL24A1
1306,ENSG00000122417,ODF2L
1307,ENSG00000137975,CLCA2
1308,ENSG00000016490,CLCA1
1309,ENSG00000016602,CLCA4
1310,ENSG00000236915,RP4-651E10.4
1311,ENSG00000261737,RP4-612B15.3
1312,ENSG00000097033,SH3GLB1
1313,ENSG00000183291,SEP15
1314,ENSG00000153936,HS2ST1
1315,ENSG00000267734,RP4-604K5.3
1316,ENSG00000224198,RP4-604K5.2
1317,ENSG00000267561,RP5-1052I5.2
1318,ENSG00000267272,LINC01140
1319,ENSG00000143013,LMO4
1320,ENSG00000227290,RP4-544H6.2
1321,ENSG00000224235,RP5-1027O11.1
1322,ENSG00000237505,RP11-76N22.2
1323,ENSG00000065243,PKN2
1324,ENSG00000137947,GTF2B
1325,ENSG00000137944,CCBL2
1326,ENSG00000213516,RBMXL1
1327,ENSG00000117226,GBP3
1328,ENSG00000117228,GBP1
1329,ENSG00000162645,GBP2
1330,ENSG00000213512,GBP7
1331,ENSG00000162654,GBP4
1332,ENSG00000154451,GBP5
1333,ENSG00000237568,RP4-620F22.2
1334,ENSG00000183347,GBP6
1335,ENSG00000197147,LRRC8B
1336,ENSG00000231999,RP5-1007M22.2
1337,ENSG00000171488,LRRC8C
1338,ENSG00000271949,RP11-302M6.4
1339,ENSG00000272931,RP5-943J3.2
1340,ENSG00000171492,LRRC8D
1341,ENSG00000272672,RP11-302M6.5
1342,ENSG00000162664,ZNF326
1343,ENSG00000229201,RP5-827O9.1
1344,ENSG00000143032,BARHL2
1345,ENSG00000233593,RP4-665J23.1
1346,ENSG00000225446,RP4-665J23.2
1347,ENSG00000272094,RP4-665J23.4
1348,ENSG00000122482,ZNF644
1349,ENSG00000162669,HFM1
1350,ENSG00000097046,CDC7
1351,ENSG00000069702,TGFBR3
1352,ENSG00000137948,BRDT
1353,ENSG00000172031,EPHX4
1354,ENSG00000189195,BTBD8
1355,ENSG00000069712,KIAA1107
1356,ENSG00000273487,RP4-621B10.8
1357,ENSG00000203910,C1orf146
1358,ENSG00000174842,GLMN
1359,ENSG00000122484,RPAP2
1360,ENSG00000162676,GFI1
1361,ENSG00000067208,EVI5
1362,ENSG00000122406,RPL5
1363,ENSG00000154511,FAM69A
1364,ENSG00000143033,MTF2
1365,ENSG00000117500,TMED5
1366,ENSG00000122483,CCDC18
1367,ENSG00000117505,DR1
1368,ENSG00000137942,FNBP1L
1369,ENSG00000137936,BCAR3
1370,ENSG00000224093,RP5-1033H22.2
1371,ENSG00000260464,RP4-561L24.3
1372,ENSG00000067334,DNTTIP2
1373,ENSG00000023909,GCLM
1374,ENSG00000198691,ABCA4
1375,ENSG00000233482,RP11-78O9.1
1376,ENSG00000137962,ARHGAP29
1377,ENSG00000231363,RP11-148B18.1
1378,ENSG00000236098,RP11-148B18.4
1379,ENSG00000226835,RP11-148B18.3
1380,ENSG00000117528,ABCD3
1381,ENSG00000117525,F3
1382,ENSG00000223675,RP11-86H7.6
1383,ENSG00000235565,RP11-86H7.7
1384,ENSG00000224081,LINC01057
1385,ENSG00000143036,SLC44A3
1386,ENSG00000117519,CNN3
1387,ENSG00000235501,RP4-639F20.1
1388,ENSG00000172339,ALG14
1389,ENSG00000230427,RP11-313A24.1
1390,ENSG00000152078,TMEM56
1391,ENSG00000271092,TMEM56-RWDD3
1392,ENSG00000226026,RP11-57H12.3
1393,ENSG00000122481,RWDD3
1394,ENSG00000228852,RP11-57H12.5
1395,ENSG00000228504,RP4-586O15.1
1396,ENSG00000230434,RP11-14O19.1
1397,ENSG00000237954,RP11-14O19.2
1398,ENSG00000233907,RP4-617C6.1
1399,ENSG00000228971,RP11-286B14.1
1400,ENSG00000271252,RP11-286B14.2
1401,ENSG00000237435,RP11-147C23.1
1402,ENSG00000231987,RP5-898J17.1
1403,ENSG00000117569,PTBP2
1404,ENSG00000188641,DPYD
1405,ENSG00000232878,DPYD-AS1
1406,ENSG00000235777,DPYD-AS2
1407,ENSG00000269998,RP11-272L13.3
1408,ENSG00000259946,RP11-490G2.2
1409,ENSG00000225206,MIR137HG
1410,ENSG00000226053,RP5-1070A16.1
1411,ENSG00000162627,SNX7
1412,ENSG00000117598,LPPR5
1413,ENSG00000232825,RP5-896L10.1
1414,ENSG00000117600,LPPR4
1415,ENSG00000224445,RP11-413P11.1
1416,ENSG00000099260,PALMD
1417,ENSG00000156869,FRRS1
1418,ENSG00000162688,AGL
1419,ENSG00000228084,RP5-884G6.2
1420,ENSG00000117620,SLC35A3
1421,ENSG00000156875,HIAT1
1422,ENSG00000241073,RP4-714D9.2
1423,ENSG00000156876,SASS6
1424,ENSG00000122435,TRMT13
1425,ENSG00000122477,LRRC39
1426,ENSG00000137992,DBT
1427,ENSG00000224616,RP11-305E17.6
1428,ENSG00000137996,RTCA
1429,ENSG00000223906,RP5-837M10.2
1430,ENSG00000079335,CDC14A
1431,ENSG00000228086,RP5-837M10.4
1432,ENSG00000181656,GPR88
1433,ENSG00000230402,RP11-84O12.4
1434,ENSG00000162692,VCAM1
1435,ENSG00000162694,EXTL2
1436,ENSG00000273204,RP4-549L20.3
1437,ENSG00000162695,SLC30A7
1438,ENSG00000117543,DPH5
1439,ENSG00000269175,AC093157.1
1440,ENSG00000235795,RP11-421L21.2
1441,ENSG00000233184,RP11-421L21.3
1442,ENSG00000225938,RP4-575N6.4
1443,ENSG00000170989,S1PR1
1444,ENSG00000231671,RP11-157N3.1
1445,ENSG00000226715,RP11-411H5.1
1446,ENSG00000118733,OLFM3
1447,ENSG00000233359,RP11-202K23.1
1448,ENSG00000230864,RP5-936J12.1
1449,ENSG00000060718,COL11A1
1450,ENSG00000232753,RP11-347K2.1
1451,ENSG00000234037,RP11-347K2.2
1452,ENSG00000230759,RP11-153F1.2
1453,ENSG00000224613,RP11-153F1.1
1454,ENSG00000185946,RNPC3
1455,ENSG00000240038,AMY2B
1456,ENSG00000243480,AMY2A
1457,ENSG00000237763,AMY1A
1458,ENSG00000174876,AMY1B
1459,ENSG00000187733,AMY1C
1460,ENSG00000215869,RP11-364B6.1
1461,ENSG00000230768,RP11-251P6.1
1462,ENSG00000233047,RP11-24P14.1
1463,ENSG00000237480,RP5-947P14.1
1464,ENSG00000237460,RP11-233E12.1
1465,ENSG00000198890,PRMT6
1466,ENSG00000162631,NTNG1
1467,ENSG00000134215,VAV3
1468,ENSG00000230489,VAV3-AS1
1469,ENSG00000226822,RP11-356N1.2
1470,ENSG00000085491,SLC25A24
1471,ENSG00000260879,RP11-483I13.5
1472,ENSG00000196427,NBPF4
1473,ENSG00000238122,RP11-483I13.2
1474,ENSG00000186086,NBPF6
1475,ENSG00000224698,RP11-131J3.1
1476,ENSG00000162636,FAM102B
1477,ENSG00000162639,HENMT1
1478,ENSG00000134186,PRPF38B
1479,ENSG00000143107,FNDC7
1480,ENSG00000232971,RP11-293A10.3
1481,ENSG00000116266,STXBP3
1482,ENSG00000162641,AKNAD1
1483,ENSG00000203897,SPATA42
1484,ENSG00000121957,GPSM2
1485,ENSG00000121940,CLCC1
1486,ENSG00000085433,WDR47
1487,ENSG00000197780,TAF13
1488,ENSG00000273382,RP5-1065J22.8
